Sample_ID,Image_ID,Material_Type,Material_Subtype,Source,Exposure_Type,Crack_Level,Surface_Damage,Breakage_Level,Discoloration_Level,Deformation_Level,Missing_Portion,Damage_Score,Condition_Score,Condition_Class,Structural_Integrity,Recovery_Pathway,Reconditioning_Required,Recovery_Potential,Alternative_Use_Category,Alternative_Use_Suitability,pixel_img_width,pixel_img_height,pixel_obj_width,pixel_obj_height,relative_area,edge_density,fill_ratio,color_std,mean_brightness,std_brightness,contrast,texture_laplacian_var,dark_pixel_ratio,bright_pixel_ratio,mean_hue,mean_saturation,saturation_std,contour_area,contour_perimeter,circularity,solidity,extent
TRAINING_05365,foam-2750.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,2.5,3,Moderate,3,High,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,734,540,0.17203125,0.006839741649005954,0.43258023009385405,34.49496207241763,93.59700777071349,32.522315326173086,215,63.55448323812059,0.09782268644666464,0.0033504894540316884,18.39637955394086,77.29140680189727,24.961220803060257,171457.5,5343.885877609253,0.07544874170839415,0.8116408202681209,0.7299232007083926
TRAINING_05366,foam-2751.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,2.5,3,Moderate,3,High,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,518,334,0.07509201388888889,0.018380227961066285,0.42942975053753496,47.872230049550865,123.29360391186738,48.664102475357474,209,51.70323544375594,0.0023119783598825514,0.08824821399671699,17.825127736804383,49.81967724782096,18.385546590068703,74296.5,3197.769884824753,0.09130273830524986,0.6842495464215654,0.4466759252579179
TRAINING_05367,foam-2751.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,2.5,3,Moderate,2,High,2.0,7.0,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,70,1920,1200,379,318,0.052309895833333335,0.016163024178158344,0.4063283052056886,43.37895218632232,116.52254360199798,44.578857464692256,209,90.4437989204955,0.0029787092812930418,0.014694412638356483,39.70397935646604,39.449494698063425,21.254399902780612,48971.5,1891.3149185180664,0.1720384710519908,0.6683795329539096,0.409772485754211
TRAINING_05368,foam-2751.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,2,2.8,2,Moderate,1,Medium,1.7,7.4,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,74,1920,1200,417,428,0.07746354166666666,0.02307313028082207,0.6695157892377687,49.204206282825155,218.93457943925233,44.830937425823684,200,112.09796542175475,0.0,0.7198895089535848,25.53723189672561,62.00494744391403,17.423468587579016,119492.5,1611.0508576631546,0.5785381607574791,0.9419947103085916,0.7773386677075201
TRAINING_05369,foam-2751.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,2,2.0,2,Low,4,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,207,393,0.03530859375,0.020847930572457624,0.6811717127017493,24.264683965324494,108.25248614030559,18.54368355954953,174,159.59123660723944,0.0002212634140944795,0.0006392054184951629,15.246499735713144,76.38556379147153,23.434544768027262,55414.0,2841.8460047245026,0.08622402326610583,0.7970656981552735,0.7329700272479565
TRAINING_05370,foam-2752.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.8,5,Low,3,Severe,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,55,1920,1200,529,327,0.07507942708333333,0.006463062844325743,0.10495250978419844,19.065184030941182,72.85988796586948,18.189016470766774,163,25.71803703041532,0.021932791083516878,0.0,19.74548366024407,49.20689894382685,18.91180584353626,18155.0,2225.263183116913,0.04607266691043787,0.3141356726967566,0.2531372002230898
TRAINING_05371,foam-2752.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.5,5,Low,1,Severe,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,277,258,0.031018229166666668,0.012957210421739009,0.08625780091232195,17.31578150730542,74.82444798925363,16.465047892257317,129,39.282018721700084,0.014300506534575883,0.0,18.795958917527216,49.834312820082275,15.785638970312254,6164.5,365.74725449085236,0.5790893413695004,0.8732823346083015,0.5568654019873532
TRAINING_05372,foam-2752.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.8,5,Low,1,Severe,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,390,426,0.072109375,0.0141687733237029,0.045642229445046346,25.292011003174288,114.28164800770435,14.633009052243825,175,62.30411183409636,0.0,0.0004032743469363188,14.189003250270856,94.5909714698447,16.590186759674122,7583.0,1295.6021536588669,0.0567685233352465,0.6945411247481224,0.429875283446712
TRAINING_05373,foam-2752.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,2.8,3,Moderate,4,High,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,51,1920,1200,205,392,0.03487847222222222,0.03245395719263315,0.5288140866102539,42.44744841146152,144.33272772523642,40.43655157049034,181,144.47093302745287,0.001480836236933798,0.0009706321553011448,17.991189646590342,67.41974863115978,13.084723375005964,42495.5,1262.0802956819534,0.3352577568065575,0.8765935063327696,0.729035855206725
TRAINING_05374,foam-2753.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,2.0,3,Low,4,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,364,220,0.034756944444444444,0.01963036963036963,0.5272914585414585,23.087051468344352,99.9926948051948,20.809260168780412,205,80.548670034854,0.0001998001998001998,0.004120879120879121,15.363811188811189,53.24308191808192,26.739122954874322,42225.5,2805.402352809906,0.06742086980205851,0.626984126984127,0.5421866974833076
TRAINING_05375,foam-2753.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,4,3.2,3,Moderate,3,High,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,51,1920,1200,137,201,0.011951822916666667,0.04016414278970113,0.45905508951592405,40.31569013692981,125.08984275701783,38.174995390327155,206,125.24593634624598,0.00025420343537785523,0.042234085049206525,20.685041943566837,66.22515161419182,25.080872251277842,12641.0,1048.7249567508698,0.14443355108965958,0.6629431508286134,0.49342285022834614
TRAINING_05376,foam-2753.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,2,2.5,3,Moderate,2,High,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,131,161,0.009154079861111112,0.020719738276990186,0.431108055568726,40.736856992592585,121.33232184344033,40.21857789244235,175,106.306143695285,0.0,0.0035560191550898486,15.673652268740222,57.34085628941254,14.341461587487656,9092.5,660.6589415073395,0.2617812513358995,0.9042764793635008,0.7798696286130886
TRAINING_05377,foam-2753.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.5,4,Low,2,Severe,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,223,168,0.016260416666666666,0.008621610079009183,0.2128042921204356,17.126215074348316,80.93025304292121,15.565494314693673,124,60.28903969890958,0.0010143070681187273,0.0,19.56734465086483,48.47063847960709,20.897850369662546,7972.5,1029.2417627573013,0.09457352836597036,0.616899446744303,0.37095198213288666
TRAINING_05378,foam-2753.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,2,2.8,3,Moderate,3,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,213,291,0.02690234375,0.025668328412629268,0.4725327912492135,33.90148281277597,106.69212526015198,33.07962931254214,201,158.8193127097843,0.008066727973799268,0.004275365826113612,36.26241066098769,52.70700030653566,25.01529462373934,29289.0,1897.7829543352127,0.10219304150859895,0.6305218289847585,0.4725327912492135
TRAINING_05379,foam-2753.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,2.2,1,Low,1,Low,1.7,7.4,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,74,1920,1200,167,152,0.011017361111111111,0.03514024582414119,0.9004884966908289,22.249720504960546,106.78573116924046,16.39158192723068,164,212.55714074705685,0.0037031200756381974,0.0,16.262133627481877,74.53541601008509,21.616010207662825,22858.0,1015.6955192089081,0.2784332003825372,0.9420540718760303,0.9004884966908289
TRAINING_05380,foam-2753.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,3.0,3,Moderate,1,High,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,391,357,0.060584635416666664,0.037954823873283326,0.42688789070615457,55.72646768329651,169.49200856813314,53.83032240466109,201,177.6133880068948,0.0,0.2867459004061983,19.68146030790833,70.99395359166685,19.521120158405363,59588.0,2834.2135348320007,0.0932188063880018,0.6382399880038131,0.4655494355248252
TRAINING_05381,foam-2754.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.8,3,Low,4,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,401,211,0.036723524305555554,0.009998699932632873,0.4433879755587335,28.546325134438614,97.12916760232122,28.49953151102116,172,38.94368907858711,0.00042547659287799457,0.0007209464490432686,14.310089704648332,45.006653981160845,15.782046631314293,37515.5,1740.1433452367783,0.15568635578694487,0.8192946058091286,0.48975848563968666
TRAINING_05382,foam-2754.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.5,2,Low,1,Medium,1.3,8.0,Excellent,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,80,1920,1200,178,166,0.012824652777777779,0.010660620008122377,0.6360667388655746,21.337087888788673,93.94361716529038,20.977582252517575,118,44.449777132862074,0.011642073913632056,0.0,30.9821307702721,40.03570461621768,17.004334698112903,18794.5,913.5950145721436,0.28296531118465384,0.8779194693572496,0.6599192415730337
TRAINING_05383,foam-2754.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,2,2.8,3,Moderate,3,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,138,198,0.011859375,0.029314888010540184,0.46826965305226176,38.86337280964411,131.56737666520274,38.09582575126304,206,82.06634496952493,0.004025764895330112,0.012662860488947445,25.14814814814815,51.53392621870883,17.134062772728825,12795.0,875.8132697343826,0.2096172949096136,0.6771274343776461,0.5390546006066734
TRAINING_05384,foam-2754.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.8,5,Low,1,Severe,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,153,155,0.01029296875,0.014842926417878979,0.19548808770820156,23.51077121206851,90.50512333965844,22.648567882657062,170,74.93916984978117,0.0,0.0001686696183849884,29.3437908496732,46.69331646637149,24.226228801665783,4636.0,842.7249565124512,0.08203167521989085,0.4471234990596518,0.2941811028618567
TRAINING_05385,foam-2754.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,2,2.8,4,Moderate,3,Severe,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,55,1920,1200,198,290,0.024921875,0.028509230233368165,0.28226227795193315,36.662520480342785,119.97866597004528,35.90368197569139,200,162.3979898869792,0.00219435736677116,0.007105538140020898,30.259003831417626,50.78079066527342,22.52249999738208,16207.5,1062.6976075172424,0.1803459893398131,0.7577670243355074,0.43737856217616583
TRAINING_05386,foam-2754.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,2.0,2,Low,2,Medium,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,173,148,0.011112847222222222,0.03733791595063271,0.6053351038900172,27.116201911844364,117.61654428995469,25.17861302712372,136,176.67416211061575,0.0020699890642087173,0.0,17.459537572254334,57.45891266989533,13.1293984470955,15499.0,681.8721445798874,0.4188973796795378,0.892465378746437,0.6214514835605454
TRAINING_05387,foam-2754.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,3.0,3,Moderate,2,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,450,334,0.065234375,0.032874251497005985,0.4318396540252828,45.442814004628914,135.6078376580173,44.07416639591273,210,169.84102568179233,0.00034597471723220226,0.036240851630073186,16.32435129740519,64.21921490352628,16.84065813785273,64905.5,2552.5739240646362,0.12517993080160975,0.8340250828814474,0.5870825644922031
TRAINING_05388,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.5,2,Low,1,Medium,1.3,8.0,Excellent,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,80,1920,1200,170,178,0.013133680555555555,0.01140118968935889,0.6521480502313285,17.772274342102037,75.94719101123596,17.66070729040099,113,19.28305921930622,0.07184401850627892,0.0,35.25948446794448,27.354957038995373,8.90336681983234,19734.0,790.5828211307526,0.3967621560155779,0.8964499057396598,0.6521480502313285
TRAINING_05389,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.5,3,Low,3,High,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,162,232,0.0163125,0.0064123031077054065,0.48376968922945934,16.78564950285337,92.36637931034483,15.153002276552433,127,32.74762928585024,0.00015964240102171138,0.0,13.745157513835675,44.79618986802895,18.690162654021155,18182.0,1049.033612370491,0.20762168432541833,0.8063686357991839,0.6904382167540062
TRAINING_05390,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.5,5,Low,3,Severe,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,55,1920,1200,162,120,0.0084375,0.012088477366255145,0.06481481481481481,16.19997022926723,81.50612139917695,14.74993421125298,125,50.24030380489086,0.0024176954732510287,0.0,15.215174897119342,46.33786008230452,16.842325759364062,1260.0,390.8771975040436,0.1036333977882524,0.3531390134529148,0.21875
TRAINING_05391,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.5,5,Low,3,Severe,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,55,1920,1200,132,181,0.010369791666666666,0.012221664155365812,0.1539427423405324,14.302692859382674,69.91901054746359,13.804442293953828,120,58.621656169417896,0.01783023606228026,0.0,49.48376025447849,35.104930520676376,17.200837881916517,3678.0,820.9503527879715,0.068578471513008,0.5139024731032555,0.3244530698659139
TRAINING_05392,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,2.2,3,Low,2,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,110,133,0.006349826388888889,0.03253588516746411,0.41421736158578265,27.46360947556685,92.07436773752563,26.576927751624652,185,148.55828439395262,0.012303485987696514,0.0031442241968557758,23.896855775803143,53.09644565960355,19.715281856964207,6060.0,734.3574262857437,0.14121066752517283,0.6209652628343068,0.44789356984478934
TRAINING_05393,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,3.0,3,Moderate,1,High,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,217,192,0.018083333333333333,0.036002304147465435,0.48934331797235026,42.36656936564912,120.71063748079877,42.43026362912006,212,147.44202312588558,0.000576036866359447,0.017713133640552995,19.345286098310293,45.93087557603687,18.588481813903172,20388.0,1121.3767586946487,0.20374238577222156,0.8335752396917228,0.5835647021782064
TRAINING_05394,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,2,2.5,3,Moderate,2,High,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,171,209,0.01551171875,0.028428327597302665,0.5336467164722012,42.84213254486185,154.932594644506,39.97846821793692,184,104.9194649040182,0.0,0.011416100058759338,16.95313243235681,66.5205797588069,12.94128954601003,19072.0,972.0041753053665,0.2536704276978903,0.8983090763506194,0.652234875688246
TRAINING_05395,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,2.8,3,Moderate,2,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,131,162,0.0092109375,0.0331731222316464,0.5597021958345113,40.51347885031214,135.45575346338705,38.900858422411154,188,60.64074218265575,0.0,0.06168127414946754,16.568608048251814,59.58477052115729,15.053564083745428,11878.0,720.0386655330658,0.2878999227029487,0.860350572214979,0.5710576923076923
TRAINING_05396,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.5,2,Low,1,Medium,1.3,8.0,Excellent,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,80,1920,1200,169,152,0.011149305555555556,0.011328246652133292,0.6818942696979134,23.181784360996584,99.03709903456867,18.572896736176883,131,45.708354450517106,0.00669573341638119,0.0,13.081360946745562,75.71243382123949,17.789874381618358,17516.5,1071.1929932832718,0.19183230752376756,0.8632857741307508,0.685953164160401
TRAINING_05397,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,2.8,2,Moderate,2,Medium,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,185,223,0.01790581597222222,0.03929220700521149,0.6173433523209308,41.112874755109154,139.18538358986788,38.869366936047236,195,146.53356455920968,2.4239486122894193e-05,0.017670585383589867,15.99917585747182,64.96538601381651,13.97747254435147,25468.5,1243.325022816658,0.20703505351977894,0.8833873848875323,0.6229301699889935
TRAINING_05398,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,2.8,3,Moderate,3,High,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,55,1920,1200,176,258,0.019708333333333335,0.036447322057787175,0.413506430584919,35.75780880356645,129.8672480620155,33.74787003279325,198,217.81609833391875,0.0008368569415081043,0.017067477096546865,16.409707540521495,62.163803735024665,15.412276502756523,18776.5,1195.6437846422195,0.16505203543042957,0.7871426175903412,0.4326382488479263
TRAINING_05399,foam-2756.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,2.0,3,Low,4,High,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,51,1920,1200,210,100,0.009114583333333334,0.03990476190476191,0.558047619047619,21.67944105748877,89.25114285714285,19.529666654765474,135,164.94966285487527,0.00980952380952381,0.0,16.50042857142857,60.979571428571425,19.19318360666577,11719.0,1293.9108101129532,0.08796131955072573,0.7678296478296478,0.58595
TRAINING_05400,foam-2757.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,2.5,4,Moderate,1,Severe,2.0,7.0,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,70,1920,1200,503,456,0.09955208333333333,0.015263681071465942,0.2593779428691012,35.09404713809203,112.8685431272017,33.05299648831072,214,74.91730735878583,0.0061211677304593495,0.015621185169683652,17.758902724006838,65.80370409124203,25.99961901496817,59493.0,5985.98045527935,0.020864363685439456,0.3296695989471497,0.2593779428691012
TRAINING_05401,foam-2757.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,2,2.8,5,Moderate,1,Severe,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,567,514,0.1264921875,0.021668416610050853,0.13006025295260054,39.65213445991335,106.84229235720805,39.10927623494346,228,116.64435288268118,0.039109519005757654,0.020628744364152924,22.956495034964554,61.67619527995663,19.129369775585495,37904.5,2284.61851978302,0.09125848406862333,0.5843868520859671,0.4308994384193893
TRAINING_05402,foam-2757.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,3.0,3,Moderate,2,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,488,657,0.13915625,0.03682910397484842,0.5216099633206078,44.628312833556045,141.77071325198992,39.38800031691168,215,149.70885054195068,0.0030534970182398884,0.052414726651196446,16.779936122963296,80.07014933752527,29.26724849454345,167236.5,3618.0095596313477,0.16054674829695936,0.8944491540154516,0.522405100459816
TRAINING_05403,foam-2757.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,5,4.0,4,High,1,Severe,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,51,1920,1200,551,485,0.11598741319444444,0.06946694856586899,0.2982805395999775,60.5418398645999,167.2745411342077,59.52814594741222,230,380.8648120788477,0.016723108874211835,0.2955975078114768,24.15419387430539,58.99760136209703,24.805092935821627,79711.0,3488.796357870102,0.0822956502251044,0.7275158352043517,0.5971756068324843
TRAINING_05404,foam-2758.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.8,4,Low,3,Severe,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,547,376,0.08926736111111111,0.008669143101637558,0.20869880197596172,29.704028594368225,91.05289490061845,29.415841717078077,192,26.933325248040717,0.01991520479209615,3.8896884359562796e-05,18.31932397214983,54.47543175541639,16.188732819151706,42923.5,1092.6976058483124,0.45175712230093795,0.893932294107234,0.5026288671865852
TRAINING_05405,foam-2758.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,2.5,3,Moderate,1,High,1.7,7.4,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,74,1920,1200,565,575,0.14100477430555555,0.0158553289726818,0.5068210850327048,59.93276726174202,153.9173158907272,59.388605712401784,218,101.36792283694872,0.011579838399384378,0.307078106964217,20.02019853789919,69.31582916506349,16.55219495026172,164653.5,5296.2920734882355,0.07376272914437455,0.8155483350091385,0.5875446046246074
TRAINING_05406,foam-2758.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,2.5,2,Moderate,2,Medium,1.7,7.4,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,74,1920,1200,607,497,0.1309370659722222,0.017856728509442154,0.6202254714448139,49.614065594471775,109.56663871200846,50.857680782599765,231,73.8419088320893,0.18547860474212657,0.026849731005472704,47.6917816619652,48.19812781134915,14.824334069814384,187109.0,3652.463315010071,0.17625149785643895,0.7904266239718822,0.6402667706921803
TRAINING_05407,foam-2758.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,2.5,2,Moderate,2,Medium,1.7,7.4,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,74,1920,1200,564,455,0.11138020833333333,0.014223365287195075,0.6540370976541189,30.793380590651275,89.08721455849116,28.84599006350804,235,157.6304332566447,0.12700101317122595,0.0022952225079884655,30.8038188761593,75.66691216584833,20.590221451800456,167839.0,4638.006593108177,0.09804829003808734,0.9121337775193336,0.8125042358522535
TRAINING_05408,foam-2759.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,2.0,3,Low,4,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,59,1920,1200,398,769,0.13283940972222222,0.003924041534068261,0.5320735667936561,27.110664102712022,88.41288693140605,24.550536893742883,220,24.928596372012215,0.06001398409472591,0.0018721696911083376,22.011170939221465,71.45520842182303,28.495327702253725,162847.5,2984.1576244831085,0.22979863344764656,0.9465208938177316,0.8316268167379914
TRAINING_05409,foam-2759.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.8,3,Low,2,High,2.0,7.0,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,70,1920,1200,471,351,0.07175390625,0.010470539132959516,0.4024866774335989,15.369987236002748,80.54309494861512,13.718059714143607,167,40.741495895804555,0.0013005002389291137,6.048838320600528e-06,12.787722067976844,44.40142510630833,23.408892566664477,66539.5,2671.034821867943,0.11720072476645588,0.6398336458483581,0.4059341007949145
TRAINING_05410,foam-2759.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,1,1.5,5,Low,4,Severe,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,51,1920,1200,168,290,0.021145833333333332,0.011678981937602627,0.1372126436781609,11.922689497815785,61.74657224958949,11.011298056285328,120,40.39411591546547,0.07809934318555008,0.0,42.87684729064039,39.492775041050905,16.01896675543172,6685.0,1339.4255279302597,0.04682460602136384,0.2749501305858885,0.19051011684240524
TRAINING_05411,foam-2759.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,3,2.0,3,Low,1,High,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,66,1920,1200,116,124,0.0062430555555555555,0.03371802002224694,0.5689655172413793,19.958115502432225,95.49033648498332,16.825989486188806,149,121.55973177135856,0.0013209121245828699,0.0,16.190697997775306,63.99923526140156,15.557173680301576,8184.0,1068.2051855325699,0.0901293254975259,0.6785788317233945,0.5689655172413793
TRAINING_05412,foam-2759.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,2,2.0,2,Low,1,Medium,1.7,7.4,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,74,1920,1200,240,273,0.0284375,0.022054334554334556,0.6829517704517705,27.815975476168024,118.33849206349207,22.267790668744645,195,100.41193860196665,0.00015262515262515263,0.006578144078144078,16.63791208791209,75.45532661782661,24.816008916629187,44747.0,2069.6996932029724,0.13126807526913215,0.7897806998190884,0.739864417989418
TRAINING_05413,foam-2759.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,4,2.5,4,Low,2,Severe,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,51,1920,1200,153,128,0.0085,0.042483660130718956,0.33874591503267976,22.5533926490599,110.15747549019608,18.497819859158618,161,193.18377152607152,0.00015318627450980392,0.0003574346405228758,15.247446895424837,65.23764297385621,20.23989097709494,6634.0,1186.3128306865692,0.059236157072134296,0.6199420614895804,0.5455592105263158
TRAINING_05414,foam-2759.jpg,gypsum_board,Standard,Demolition_Site,Exterior_Weathered,2,1.8,5,Low,4,Severe,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Secondary Non-Construction Use,44,1920,1200,148,259,0.01663715277777778,0.02574872169466764,0.03812741312741313,17.567688804741703,86.10218616299697,13.772569759618687,121,124.25732868274261,0.01685276009600334,0.0,15.59462068245852,69.09209015965773,18.6209091727419,1461.5,355.6639943122864,0.14518738414893312,0.6823062558356676,0.29850898692810457
